序号,股票代码,股票简称,纳入时间,申万1级,申万2级,申万3级,价格,市盈率,市盈率ttm,市净率,股息率,市值,归母净利润同比增长(09-30),归母净利润同比增长(06-30),营业收入同比增长(09-30),营业收入同比增长(06-30)
19,300072.SZ,海新能科,2023-08-23,—,—,其他化学制品,4.53,,,1.76,,106.44,109.15,89.15,5.6,-21.57
20,002549.SZ,凯美特气,2011-10-10,—,—,其他化学制品,21.18,,244.99,7.12,,147.27,326.54,199.82,13.19,10.52
21,688199.SH,久日新材,2023-09-25,—,—,其他化学制品,27.3,,,1.71,,44.02,111.27,29.69,-2.39,-7.11
22,603004.SH,鼎龙科技,2024-01-04,—,—,其他化学制品,24.01,34.6,31.79,2.73,0.87,56.55,13.39,20.47,11.33,9.7
23,300721.SZ,怡达股份,2017-11-22,—,—,其他化学制品,16.59,286.87,,2.42,0.18,27.35,-722.66,-599.26,-16.56,-20.82
24,300163.SZ,先锋新材,2014-02-21,—,—,其他化学制品,5.57,,28.45,4.5,,26.4,1852.52,487.28,-8.01,-2.78
25,603822.SH,ST嘉澳,2016-05-06,—,—,其他化学制品,109.52,,,18.84,,84.14,81.87,-4.73,189.39,71.0
26,300109.SZ,新开源,2010-09-02,—,—,其他化学制品,18.8,26.13,38.15,2.45,1.33,91.38,-35.39,-34.74,-14.36,-12.36
27,688602.SH,康鹏科技,2025-04-28,—,—,其他化学制品,8.58,,,1.6,,44.56,77.23,257.08,13.79,27.94
28,300214.SZ,日科化学,2022-08-01,—,—,其他化学制品,7.24,,,1.39,,33.66,107.67,102.73,17.07,37.04
29,002971.SZ,和远气体,2020-01-20,—,—,其他化学制品,30.72,88.9,90.25,4.08,0.32,65.05,-1.86,12.43,3.33,4.36
30,002453.SZ,华软科技,2010-07-28,—,—,其他化学制品,5.89,,,5.22,,47.85,-34.77,-53.21,-38.93,-31.63
31,300174.SZ,元力股份,2011-02-16,—,—,其他化学制品,16.07,20.58,23.89,1.71,1.42,58.53,-18.61,-19.95,0.82,-4.5
32,603010.SH,万盛股份,2022-08-01,—,—,其他化学制品,12.3,70.12,209.15,2.01,0.63,72.52,-57.85,-65.02,16.98,17.07
33,688350.SH,富淼科技,2023-09-25,—,—,其他化学制品,29.26,,510.87,2.45,,38.6,52.24,-19.17,-6.94,-5.8
34,002637.SZ,赞宇科技,2021-12-13,—,—,其他化学制品,13.46,46.79,38.27,1.68,0.87,63.32,24.96,6.35,27.92,41.71
35,603217.SH,元利科技,2019-06-28,—,—,其他化学制品,26.03,26.15,26.74,1.61,1.33,54.17,-2.89,0.22,-3.69,-1.69
36,688196.SH,卓越新能,2023-09-25,—,—,其他化学制品,77.99,66.57,44.28,3.1,0.6,99.2,81.23,16.01,-21.24,-32.12
37,000881.SZ,中广核技,2019-07-08,—,—,其他化学制品,8.33,,,1.51,,78.75,24.21,-15.29,-8.81,-8.29
38,603916.SH,苏博特,2017-11-17,—,—,其他化学制品,12.98,57.71,49.67,1.31,0.78,55.33,19.73,18.68,4.1,7.03
39,301077.SZ,星华新材,2021-10-14,—,—,其他化学制品,30.99,35.59,35.13,4.6,2.73,52.71,1.82,20.48,-1.84,0.28
40,688267.SH,中触媒,2023-09-25,—,—,其他化学制品,29.25,35.42,25.15,1.84,2.18,51.54,52.27,31.52,28.19,16.46
41,603120.SH,肯特催化,2025-04-23,—,—,其他化学制品,45.43,43.92,46.14,3.6,0.88,41.07,-8.18,-1.73,0.62,-0.71
42,001358.SZ,兴欣新材,2023-12-28,—,—,其他化学制品,28.32,42.99,54.84,2.44,1.73,34.89,-28.18,-21.72,7.27,0.02
43,603181.SH,皇马科技,2022-08-01,—,—,其他化学制品,16.17,23.93,21.17,2.85,1.27,95.19,18.15,14.67,5.66,7.67
44,603948.SH,建业股份,2020-03-09,—,—,其他化学制品,29.0,22.54,21.57,2.24,3.45,47.12,5.66,-8.72,-12.04,-11.41
45,300169.SZ,天晟新材,2014-02-21,—,—,其他化学制品,7.2,,,,,23.47,-1093.28,-1157.69,-16.71,-12.16
46,688659.SH,元琛科技,2023-09-25,—,—,其他化学制品,10.65,,,3.18,,17.04,-19.84,23.76,11.74,10.93
47,300610.SZ,晨化股份,2022-08-01,—,—,其他化学制品,12.0,30.76,36.85,2.24,1.66,25.8,-20.8,33.69,-4.76,-5.62
48,002666.SZ,德联集团,2012-04-06,—,—,其他化学制品,5.6,64.16,62.67,1.25,1.61,44.13,2.08,17.68,13.45,17.23
49,688625.SH,呈和科技,2023-09-25,—,—,其他化学制品,65.12,49.0,43.78,8.37,0.62,122.63,15.09,15.33,14.16,13.77
50,600273.SH,嘉化能源,2015-07-01,—,—,其他化学制品,11.13,14.99,14.52,1.5,3.53,151.02,4.05,9.64,9.33,8.31
51,603255.SH,鼎际得,2022-08-25,—,—,其他化学制品,34.07,,,2.89,,45.86,-15.49,-20.52,12.16,19.03
52,603125.SH,常青科技,2023-04-17,—,—,其他化学制品,18.23,36.13,48.89,3.09,0.57,73.8,-34.19,-31.89,-11.9,-10.67
53,002809.SZ,红墙股份,2016-08-30,—,—,其他化学制品,15.0,65.1,1282.09,2.04,2.0,31.74,-115.93,-74.08,12.73,6.93
54,301286.SZ,侨源股份,2022-06-21,—,—,其他化学制品,59.55,159.73,118.34,12.47,0.13,238.26,40.54,57.79,8.75,10.43
55,002455.SZ,百川股份,2010-08-11,—,—,其他化学制品,10.31,56.38,568.75,3.52,0.58,61.27,-95.32,-47.06,9.4,10.4
56,301100.SZ,风光股份,2021-12-24,—,—,其他化学制品,21.3,,,2.14,,42.6,3.7,-93.68,28.8,19.59
57,301518.SZ,长华化学,2023-08-10,—,—,其他化学制品,40.12,100.36,57.88,3.59,0.4,58.36,127.81,62.71,-9.31,-15.8
58,301373.SZ,凌玮科技,2023-02-15,—,—,其他化学制品,34.94,28.1,26.57,2.33,2.0,37.9,8.15,6.56,6.7,5.64
59,300535.SZ,达威股份,2021-12-13,—,—,其他化学制品,21.0,,,2.32,,22.47,-11.73,-52.85,-1.96,-4.19
60,688269.SH,凯立新材,2023-09-25,—,—,其他化学制品,45.1,63.65,52.79,5.73,0.67,58.95,29.74,30.83,25.5,24.86
61,301149.SZ,隆华新材,2021-11-17,—,—,其他化学制品,12.52,31.41,39.88,2.68,1.2,53.84,-26.6,-15.94,2.93,2.0
62,600500.SH,中化国际,2018-07-16,—,—,其他化学制品,4.44,,,1.4,,159.33,-157.8,-7291.94,-9.56,-5.83
63,688133.SH,泰坦科技,2023-09-25,—,—,其他化学制品,25.09,320.0,287.45,1.48,0.28,41.26,15.04,91.55,-13.06,-12.7
64,603334.SH,丰倍生物,2025-11-12,—,—,其他化学制品,48.83,56.59,45.37,4.2,,70.07,35.32,23.51,62.32,49.62
65,603722.SH,阿科力,2022-08-01,—,—,其他化学制品,38.61,,,3.95,0.25,37.73,-141.59,-367.84,-7.46,-11.63
66,301212.SZ,联盛化学,2022-04-26,—,—,其他化学制品,30.33,189.79,202.82,2.44,0.4,32.76,-8.2,9.61,18.06,13.95
67,688065.SH,凯赛生物,2023-09-25,—,—,其他化学制品,55.5,81.87,67.34,2.27,0.72,400.32,30.56,24.74,14.9,15.68
68,603285.SH,键邦股份,2024-07-12,—,—,其他化学制品,34.99,35.51,41.58,3.34,0.57,55.98,-17.71,-27.72,-9.45,-15.37
69,301059.SZ,金三江,2021-09-22,—,—,其他化学制品,13.85,59.98,46.43,5.24,1.22,32.01,41.35,31.41,18.76,19.01
70,300530.SZ,领湃科技,2016-08-16,—,—,其他化学制品,28.5,,,91.49,,49.01,20.46,20.56,0.5,-1.19
71,301076.SZ,新瀚新材,2021-10-18,—,—,其他化学制品,44.01,137.52,117.13,6.56,0.4,76.97,23.32,20.4,7.99,9.66
72,301617.SZ,博苑股份,2024-12-18,—,—,其他化学制品,76.61,48.04,58.64,6.06,0.56,102.38,-22.41,-18.97,6.6,7.39
73,300637.SZ,扬帆新材,2022-08-01,—,—,其他化学制品,12.77,,256.16,4.09,,29.98,213.12,208.94,36.56,47.93
1,600160.SH,巨化股份,2011-10-10,—,—,氟化工,38.0,52.35,25.97,5.14,1.08,1025.9,160.22,146.97,13.89,10.36
2,603505.SH,金石资源,2021-12-13,—,—,氟化工,19.43,63.63,67.49,9.37,0.54,163.54,-5.88,-24.74,50.73,54.24
3,605020.SH,永和股份,2021-07-16,—,—,氟化工,27.8,56.5,24.73,2.51,0.83,142.01,220.39,140.82,12.04,12.39
4,002407.SZ,多氟多,2011-10-10,—,—,氟化工,29.09,,,4.19,0.67,346.3,407.74,-16.55,-2.75,-6.65
5,002326.SZ,永太科技,2011-10-10,—,—,氟化工,26.48,,,9.0,,244.97,136.23,56.17,20.65,21.97
6,300343.SZ,ST联创,2023-07-06,—,—,氟化工,6.08,297.29,117.94,3.37,,64.99,198.11,191.96,4.48,12.83
7,603379.SH,三美股份,2019-04-10,—,—,氟化工,68.59,53.78,23.15,5.64,1.12,418.73,183.66,159.22,45.72,38.58
8,002915.SZ,中欣氟材,2017-12-12,—,—,氟化工,23.05,,,5.74,,75.02,118.2,123.4,12.72,19.81
9,600378.SH,昊华科技,2021-12-13,—,—,氟化工,36.24,44.36,32.6,2.6,0.79,467.5,44.57,20.85,20.5,19.45
10,603310.SH,巍华新材,2024-08-21,—,—,氟化工,17.37,23.65,33.65,1.51,1.73,59.99,-40.96,-52.91,-15.18,-30.71
1,600230.SH,沧州大化,2014-05-22,—,—,聚氨酯,20.26,302.35,154.95,2.08,0.1,83.87,124.26,-19.75,-10.58,-12.08
2,002165.SZ,红宝丽,2011-10-10,—,—,聚氨酯,13.7,172.2,202.01,4.93,0.29,100.73,-18.73,-35.51,3.91,-1.1
3,300200.SZ,高盟新材,2011-10-10,—,—,聚氨酯,12.17,38.75,37.65,3.19,1.19,52.45,3.58,-9.53,5.93,-4.12
4,600309.SH,万华化学,2011-10-10,—,—,聚氨酯,83.34,20.02,23.51,2.48,0.88,2608.94,-17.45,-25.1,-2.29,-6.35
5,300848.SZ,美瑞新材,2020-07-27,—,—,聚氨酯,17.2,94.86,86.28,4.77,0.41,73.6,15.22,25.25,3.22,0.02
6,603041.SH,美思德,2017-04-10,—,—,聚氨酯,13.16,37.58,76.12,1.6,0.9,24.1,-41.83,-42.72,4.56,5.76
7,603192.SH,汇得科技,2018-09-04,—,—,聚氨酯,25.95,29.53,29.5,2.31,1.44,36.79,0.17,14.69,-9.87,-10.12
8,300321.SZ,同大股份,2021-12-13,—,—,聚氨酯,42.28,446.96,471.43,5.92,0.1,37.54,-3.8,-8.11,6.02,1.41
1,688639.SH,华恒生物,2023-09-25,—,—,食品及饲料添加剂,35.69,47.1,47.67,3.33,0.7,89.27,-1.34,-23.26,42.53,46.54
2,002166.SZ,莱茵生物,2022-08-01,—,—,食品及饲料添加剂,9.1,41.4,51.21,2.19,1.08,67.49,-30.73,-41.27,8.73,15.37
3,600299.SH,安迪苏,2000-04-27,—,—,食品及饲料添加剂,9.28,23.73,23.99,1.44,1.69,285.8,-1.29,21.82,13.67,17.23
4,600873.SH,梅花生物,2022-08-01,—,—,食品及饲料添加剂,10.66,10.91,7.93,1.85,4.01,298.93,51.61,19.96,-2.49,-2.87
5,603079.SH,圣达生物,2024-07-31,—,—,食品及饲料添加剂,20.24,130.03,62.63,2.43,,38.26,146.04,129.2,2.04,4.23
6,002597.SZ,金禾实业,2011-07-14,—,—,食品及饲料添加剂,23.32,23.81,24.61,1.75,3.43,132.53,-4.44,35.29,-12.35,-3.73
7,300741.SZ,华宝股份,2018-03-08,—,—,食品及饲料添加剂,18.63,,,1.68,0.54,114.74,-57.0,-87.95,-7.21,-8.41
8,301206.SZ,三元生物,2022-02-17,—,—,食品及饲料添加剂,26.96,51.97,59.72,1.29,5.51,54.55,-16.8,10.73,-7.54,-15.62
9,603020.SH,爱普股份,2015-04-01,—,—,食品及饲料添加剂,10.9,26.26,22.92,1.26,1.62,41.77,26.07,33.85,-10.24,-14.87
10,301220.SZ,亚香股份,2022-06-29,—,—,食品及饲料添加剂,37.14,75.19,31.84,2.39,0.38,41.88,168.01,211.25,33.82,40.47
11,688089.SH,嘉必优,2023-09-25,—,—,食品及饲料添加剂,18.86,25.56,18.71,1.95,1.06,31.74,54.18,59.01,10.56,17.6
12,605016.SH,百龙创园,2021-04-28,—,—,食品及饲料添加剂,25.06,42.86,28.78,5.38,0.83,105.26,44.93,42.0,18.1,22.18
13,002562.SZ,兄弟科技,2011-03-17,—,—,食品及饲料添加剂,7.59,212.53,79.06,2.36,,86.74,211.75,357.17,4.84,3.45
14,600866.SH,星湖科技,1999-12-30,—,—,食品及饲料添加剂,7.18,12.65,9.31,1.44,5.29,119.29,49.9,65.22,-5.57,-3.85
15,605077.SH,华康股份,2021-02-23,—,—,食品及饲料添加剂,16.05,18.12,19.46,1.62,4.36,48.64,-9.91,-3.38,40.52,37.32
16,603739.SH,蔚蓝生物,2022-08-01,—,—,食品及饲料添加剂,15.35,62.01,46.48,2.19,0.65,38.84,51.24,-8.98,7.42,7.05
17,300858.SZ,科拓生物,2020-08-03,—,—,食品及饲料添加剂,18.62,52.0,49.36,2.69,0.81,49.06,7.08,-5.31,22.25,18.32
18,603235.SH,天新药业,2022-07-19,—,—,食品及饲料添加剂,26.86,18.06,19.06,2.46,2.52,117.59,-6.91,3.14,1.08,5.23
19,300829.SZ,金丹科技,2020-04-29,—,—,食品及饲料添加剂,18.42,111.66,61.55,1.73,0.22,41.86,30.06,56.31,8.41,5.43
20,301156.SZ,美农生物,2022-06-24,—,—,食品及饲料添加剂,19.36,54.97,46.28,3.83,2.17,27.26,29.44,17.68,14.68,13.69
21,603968.SH,醋化股份,2015-05-25,—,—,食品及饲料添加剂,11.95,,,1.35,,24.44,74.19,105.9,-9.44,-6.49
22,002001.SZ,新和成,2024-08-09,—,—,食品及饲料添加剂,27.4,14.35,11.7,2.67,2.55,842.12,33.37,63.46,5.45,12.76
1,002211.SZ,ST宏达,2008-02-15,—,—,有机硅,3.46,,,110.29,,14.96,41.0,37.1,47.36,87.39
2,603281.SH,江瀚新材,2023-02-07,—,—,有机硅,32.37,20.07,25.87,2.57,3.05,120.85,-29.5,-32.6,-16.38,-19.53
3,300727.SZ,润禾材料,2017-12-04,—,—,有机硅,35.95,67.29,53.24,4.98,0.64,64.76,36.34,38.61,3.56,4.16
4,603260.SH,合盛硅业,2022-08-01,—,—,有机硅,49.01,33.29,,1.81,0.91,579.4,-122.1,-140.6,-25.35,-26.34
5,300041.SZ,回天新材,2010-01-15,—,—,有机硅,12.46,68.44,45.07,2.41,1.2,69.71,32.38,4.18,8.49,7.72
6,300019.SZ,硅宝科技,2009-11-06,—,—,有机硅,21.7,35.91,27.68,3.19,1.38,85.31,44.63,51.56,24.3,47.36
7,605399.SH,晨光新材,2020-08-11,—,—,有机硅,14.91,112.55,,2.17,0.67,46.55,-173.67,-110.23,-9.06,-10.39
8,002909.SZ,集泰股份,2017-11-02,—,—,有机硅,7.35,148.68,5325.69,3.19,1.35,28.66,-129.87,-245.98,-12.57,-10.7
9,300821.SZ,东岳硅材,2020-03-19,—,—,有机硅,11.93,252.21,,2.92,0.13,143.16,-96.78,-35.3,-24.76,-14.98
10,603155.SH,新亚强,2020-09-08,—,—,有机硅,17.07,47.14,57.25,2.48,3.22,53.9,-20.39,-27.75,-19.05,-18.58
1,000936.SZ,华西股份,2007-07-03,—,—,涤纶,8.5,64.18,23.7,1.41,0.47,75.31,132.98,109.15,0.88,5.28
2,603225.SH,新凤鸣,2017-04-25,—,—,涤纶,20.5,28.47,25.6,1.77,1.07,313.25,16.55,17.28,4.77,7.1
3,603332.SH,苏州龙杰,2019-01-24,—,—,涤纶,13.6,50.94,54.28,2.31,1.61,29.42,-6.12,8.81,-9.04,-6.98
4,600370.SH,三房巷,2022-08-01,—,—,涤纶,2.49,,,1.97,,97.03,-60.2,-90.89,-12.49,-13.97
5,002206.SZ,海利得,2008-01-31,—,—,涤纶,7.08,20.04,15.55,2.1,2.47,82.28,39.97,56.16,1.07,1.55
6,002998.SZ,优彩资源,2020-10-12,—,—,涤纶,8.43,35.43,79.43,1.8,5.7,29.68,-47.84,-41.99,19.34,16.84
7,301057.SZ,汇隆新材,2021-09-16,—,—,涤纶,38.22,144.56,120.03,5.88,0.52,44.71,25.88,35.41,11.26,8.75
8,002427.SZ,尤夫股份,2022-12-13,—,—,涤纶,7.43,,268.88,7.72,,73.22,155.79,130.37,1.82,1.95
9,603073.SH,彩蝶实业,2023-03-23,—,—,涤纶,20.66,23.94,24.71,1.73,1.45,23.97,-4.72,-24.66,6.2,2.74
10,603406.SH,天富龙,2025-08-15,—,—,涤纶,38.86,34.27,34.32,3.49,1.29,155.44,-0.2,0.41,-7.93,-4.68
1,000677.SZ,恒天海龙,2021-12-13,—,—,粘胶,4.08,80.33,478.04,6.94,,35.25,-93.0,16.79,0.89,5.18
2,600889.SH,南京化纤,1996-03-08,—,—,粘胶,16.7,,,16.43,,61.18,67.26,-27.09,-64.23,-55.42
3,000949.SZ,新乡化纤,2024-07-31,—,—,粘胶,6.78,45.75,62.59,1.73,,112.34,-33.15,-58.58,3.28,-1.52
4,000420.SZ,吉林化纤,1996-08-02,—,—,粘胶,4.68,415.24,,2.6,,115.08,-47.41,-45.08,43.62,48.39
1,002825.SZ,纳尔股份,2017-07-03,—,—,其他塑料制品,10.82,29.25,22.69,2.28,1.09,36.95,33.95,79.15,3.25,4.1
2,688087.SH,英科再生,2023-09-25,—,—,其他塑料制品,30.72,19.4,17.58,2.17,0.51,59.61,16.29,-6.01,15.76,16.13
3,301019.SZ,宁波色母,2021-07-05,—,—,其他塑料制品,23.76,39.0,35.2,3.8,2.53,39.2,15.12,10.5,-5.93,-7.95
4,300920.SZ,润阳科技,2021-01-04,—,—,其他塑料制品,41.5,163.14,118.74,3.5,0.24,41.5,50.16,-24.71,12.17,2.5
5,300717.SZ,华信新材,2017-11-13,—,—,其他塑料制品,21.13,42.92,38.11,3.0,0.95,21.72,18.56,5.03,16.11,11.18
6,300243.SZ,瑞丰高材,2021-12-13,—,—,其他塑料制品,11.12,126.14,281.86,2.59,0.45,27.85,-33.35,-52.57,-0.0,2.62
7,605008.SH,长鸿高科,2020-08-28,—,—,其他塑料制品,13.76,94.33,1153.96,4.42,,88.88,-84.34,-98.26,17.08,16.25
8,300980.SZ,祥源新材,2021-04-28,—,—,其他塑料制品,35.3,190.56,107.53,3.46,0.5,48.74,94.49,84.54,32.34,31.5
9,301591.SZ,肯特股份,2024-03-06,—,—,其他塑料制品,49.6,57.92,58.03,4.66,0.91,41.72,-0.24,9.16,4.53,9.16
10,603580.SH,*ST艾艾,2017-06-05,—,—,其他塑料制品,14.79,,,4.59,0.55,19.33,127.72,174.57,48.75,17.52
11,002108.SZ,沧州明珠,2007-02-01,—,—,其他塑料制品,4.89,52.1,51.64,1.61,2.06,80.62,0.99,-6.15,5.9,6.88
12,300539.SZ,横河精密,2017-07-03,—,—,其他塑料制品,33.24,234.51,173.88,7.67,0.34,89.12,54.65,79.04,28.43,34.15
13,603150.SH,万朗磁塑,2022-02-07,—,—,其他塑料制品,47.06,28.93,32.68,2.39,0.68,40.23,-14.88,-11.31,19.65,17.35
14,301216.SZ,万凯新材,2022-08-01,—,—,其他塑料制品,22.91,,,2.19,0.58,132.92,183.45,30.33,-5.43,-4.87
15,603330.SH,天洋新材,2021-12-13,—,—,其他塑料制品,7.54,,,2.14,,32.62,62.71,-139.15,-31.24,-28.88
16,300230.SZ,永利股份,2011-06-22,—,—,其他塑料制品,5.14,18.74,18.64,1.28,1.26,41.8,0.75,14.99,8.66,17.01
17,300218.SZ,安利股份,2021-12-13,—,—,其他塑料制品,16.69,18.65,21.91,2.34,1.48,36.22,-19.22,0.91,-6.84,-2.4
18,301090.SZ,华润材料,2022-08-01,—,—,其他塑料制品,7.61,,,1.79,,112.05,62.35,28.96,-24.74,-17.95
19,300180.SZ,华峰超纤,2021-12-13,—,—,其他塑料制品,6.53,161.93,270.38,2.44,0.08,115.0,-23.01,11.18,-14.18,-16.61
20,301196.SZ,唯科科技,2022-01-18,—,—,其他塑料制品,77.44,44.06,36.62,2.93,0.77,97.04,25.2,30.71,25.45,33.51
1,301003.SZ,江苏博云,2021-06-23,—,—,改性塑料,46.91,32.3,37.42,4.1,3.84,45.57,-19.16,-19.37,-12.24,-8.01
2,688669.SH,聚石化学,2023-09-25,—,—,改性塑料,26.1,,,2.42,,31.67,161.43,82.48,-7.17,-10.05
3,301538.SZ,骏鼎达,2024-03-27,—,—,改性塑料,89.57,39.9,35.52,5.12,0.48,70.22,18.82,17.7,23.43,31.67
4,600143.SH,金发科技,2012-03-01,—,—,改性塑料,18.9,60.39,41.29,2.61,0.52,497.98,55.86,54.12,22.62,35.5
5,300478.SZ,杭州高新,2021-12-13,—,—,改性塑料,26.17,,,64.54,,33.15,-2.77,21.54,25.51,28.79
6,300538.SZ,同益股份,2018-07-16,—,—,改性塑料,16.38,,,3.1,,29.8,17.17,12.46,10.85,13.67
7,300586.SZ,美联新材,2021-12-13,—,—,改性塑料,10.19,202.38,,3.86,,72.47,-201.86,-146.89,-1.69,3.1
8,300644.SZ,南京聚隆,2018-02-13,—,—,改性塑料,34.07,44.7,29.22,3.75,0.72,37.7,79.46,40.73,23.78,25.75
9,688219.SH,会通股份,2023-09-25,—,—,改性塑料,12.28,34.78,32.49,2.27,1.05,67.49,8.96,10.19,10.03,10.63
10,002886.SZ,沃特股份,2017-07-04,—,—,改性塑料,22.99,165.34,145.36,3.36,0.18,60.51,20.07,23.94,9.87,12.29
11,300834.SZ,星辉环材,2022-08-01,—,—,改性塑料,24.54,48.9,72.3,1.62,1.23,47.54,-44.29,-48.14,-21.05,-19.47
12,301131.SZ,聚赛龙,2022-03-21,—,—,改性塑料,47.57,62.36,48.16,2.55,1.21,24.0,43.19,48.8,-2.96,-1.41
13,002324.SZ,普利特,2011-10-10,—,—,改性塑料,18.16,143.12,78.58,4.42,0.27,202.0,55.42,43.94,18.29,9.06
14,300995.SZ,奇德新材,2021-06-02,—,—,改性塑料,38.66,374.48,204.5,5.25,0.58,32.53,129.52,117.86,6.14,13.48
15,002838.SZ,道恩股份,2017-01-13,—,—,改性塑料,28.5,96.74,78.67,3.81,0.33,136.34,32.96,25.8,18.23,24.08
16,300221.SZ,银禧科技,2011-10-10,—,—,改性塑料,12.05,110.97,58.85,3.97,,57.09,116.39,82.39,16.75,23.99
17,688203.SH,海正生材,2023-09-25,—,—,改性塑料,13.44,76.72,391.57,1.85,0.44,27.24,-85.34,-87.32,-5.74,-5.28
18,002768.SZ,国恩股份,2015-07-07,—,—,改性塑料,55.75,22.36,18.15,2.75,0.49,151.22,34.24,25.94,9.44,4.58
1,001255.SZ,博菲电气,2022-10-14,—,—,合成树脂,41.68,272.2,448.22,4.11,0.09,36.03,-41.91,882.67,32.03,39.67
2,002361.SZ,神剑股份,2010-03-10,—,—,合成树脂,12.82,362.32,350.71,5.51,0.39,121.92,3.81,31.87,5.64,3.14
3,300487.SZ,蓝晓科技,2015-07-09,—,—,合成树脂,69.1,44.69,41.76,8.92,1.12,351.81,9.27,10.01,2.2,-3.64
4,688716.SH,中研股份,2023-09-27,—,—,合成树脂,39.6,122.66,242.64,4.07,0.51,48.19,-65.07,-59.89,7.13,-2.1
5,688585.SH,上纬新材,2023-09-25,—,—,合成树脂,136.63,621.45,654.67,41.32,0.02,551.11,-6.92,-32.91,16.6,12.5
6,301092.SZ,争光股份,2021-11-09,—,—,合成树脂,36.04,47.08,46.3,2.5,0.72,48.49,2.23,1.48,16.35,22.37
7,301555.SZ,惠柏新材,2023-11-07,—,—,合成树脂,33.42,384.29,41.82,2.8,0.66,30.84,1222.38,844.33,76.34,98.18
8,603879.SH,永悦科技,2017-06-21,—,—,合成树脂,6.26,,,8.77,,22.49,72.65,75.24,-12.15,-6.16
9,301395.SZ,仁信新材,2023-07-10,—,—,合成树脂,13.6,62.03,63.13,2.14,0.61,33.03,-2.81,4.17,4.72,7.36
10,603928.SH,兴业股份,2016-12-19,—,—,合成树脂,15.86,102.58,53.29,2.68,1.01,41.57,102.43,60.62,8.15,6.15
11,605589.SH,圣泉集团,2021-08-17,—,—,合成树脂,29.99,29.25,24.25,2.47,1.76,253.83,30.81,51.19,12.87,15.67
12,601026.SH,道生天合,2025-10-24,—,—,合成树脂,19.7,83.9,61.71,5.09,0.76,129.9,56.89,65.06,26.92,46.77
13,001333.SZ,光华股份,2022-12-15,—,—,合成树脂,27.65,24.18,27.33,2.07,1.3,35.39,-17.66,-21.7,-4.86,-4.98
14,002395.SZ,双象股份,2010-05-07,—,—,合成树脂,20.47,11.63,9.6,3.65,0.73,54.9,121.32,166.61,19.32,23.71
1,002632.SZ,道明光学,2011-11-29,—,—,膜材料,12.24,44.99,37.2,3.57,2.12,76.45,24.69,21.88,7.24,9.97
2,000859.SZ,国风新材,1999-12-30,—,—,膜材料,10.14,,,3.33,,90.85,14.23,4.1,-3.53,-2.59
3,001359.SZ,平安电工,2024-04-08,—,—,膜材料,74.01,63.13,53.91,6.95,0.49,137.29,22.71,29.91,14.25,16.24
4,688323.SH,瑞华泰,2023-09-25,—,—,膜材料,27.38,,,6.51,,49.28,-28.86,6.64,18.18,37.86
5,601208.SH,东材科技,2011-05-27,—,—,膜材料,27.9,155.69,123.73,4.82,0.67,281.84,19.8,19.09,17.18,14.57
6,000973.SZ,佛塑科技,2000-06-01,—,—,膜材料,12.23,98.89,98.33,4.07,0.29,118.32,0.83,5.2,1.57,0.99
7,688386.SH,泛亚微透,2023-09-25,—,—,膜材料,91.35,83.84,67.45,10.27,0.08,83.13,36.17,27.57,42.04,25.65
8,688718.SH,唯赛勃,2023-09-25,—,—,膜材料,14.61,65.79,70.9,3.35,0.79,25.39,-9.36,-19.3,-0.6,0.27
9,600135.SH,乐凯胶片,1999-12-30,—,—,膜材料,9.85,,,2.29,,54.5,-50.6,-66.26,-12.69,-15.97
10,001378.SZ,德冠新材,2023-11-06,—,—,膜材料,24.91,35.69,41.42,1.79,2.6,33.21,-17.78,-28.27,-2.44,-2.54
11,301687.SZ,新广益,2026-01-09,—,—,膜材料,57.67,73.2,65.15,5.7,,84.7,16.43,16.95,7.5,10.24
12,301237.SZ,和顺科技,2022-03-30,—,—,膜材料,63.53,,,3.89,0.15,50.82,-2.27,-153.36,23.53,27.93
13,002585.SZ,双星新材,2011-06-10,—,—,膜材料,6.93,,,0.92,0.43,79.09,2.11,9.97,-10.16,-7.09
14,605488.SH,福莱新材,2022-08-01,—,—,膜材料,38.86,78.24,81.45,7.09,0.27,108.89,-7.83,-19.58,18.09,15.4
15,300806.SZ,斯迪克,2019-12-02,—,—,膜材料,54.14,447.17,529.13,10.82,0.02,245.42,-15.81,-22.84,11.57,4.45
16,300305.SZ,裕兴股份,2012-04-10,—,—,膜材料,6.54,,,1.2,,24.55,-15.46,-19.14,-16.35,-22.81
17,301565.SZ,中仑新材,2024-06-27,—,—,膜材料,24.95,88.2,154.18,4.14,,99.8,-42.02,-58.43,-15.14,-15.09
18,000920.SZ,沃顿科技,2022-08-01,—,—,膜材料,13.02,31.13,25.44,3.14,1.59,61.54,29.21,27.81,19.72,18.95
19,002263.SZ,大东南,2008-08-04,—,—,膜材料,3.5,358.79,129.35,2.38,,65.74,158.98,151.81,-3.83,-1.46
20,002522.SZ,浙江众成,2010-12-17,—,—,膜材料,6.04,73.77,70.8,2.37,0.41,54.71,6.96,9.44,-5.43,-3.4
1,300767.SZ,震安科技,2019-04-08,—,—,其他橡胶制品,18.38,,,3.14,,50.78,60.76,42.67,33.65,16.3
2,002224.SZ,三力士,2008-06-03,—,—,其他橡胶制品,4.66,126.98,429.9,1.3,0.64,42.04,-45.76,65.68,21.75,26.89
